label,review
1,My husband went to Haidyn last week because our complex posted a 20 off special First of all the regular price was 30 He was charged 25 20 off shouldve been 24 No biggie in itself  When he got home we noticed it was uneven on the sides and all over the back He called to ask her to fix it She did but charged him 15 This is the first time I have heard of a stylist charging to fix her own mistake We would not recommend this salon
1,This place looked good from outside and walking in left i was transported to Jalisco and with the Ambience felt I was about to enjoy an authentic meal but quite the contrary Service was the worst and food completely sucked Absolutely no flavor I could have made better chilaquiles and better Barbacoa nnOnly one guy working and it was the worst service waited 20 minutes for coffee and the place wasnt busy nnIts a great concept and feels and looks like one will enjoy a great meal but false advertisement nnYouve been warned
1,Ah Robertos Your location is of no relevance Eastern Bermuda or anywhere else for that matter I can always trust you to give me the bubble guts I think Ill leave it at that nnOh thanks for the free limes for my Coronas tho
1,Their curried vegetables are pretty bland  I would definitely recommend Husnus right next door over Kabul for any vegans  The vegan food is tastier there and you can always eat the soup or salad that comes with your meal The salad dressing at Kabul has eggs in it and when I went they didnt have a vegan soup  The service at Kabul was good though
2,Good stuffnBe prepared to try every single flavor in there  You cant just go in and order Try as many as you like  until you feel the server is fed up with you The girl behind the counter was patient as she scooped out little samplers of about 8 flavors between my friend and me Had to try the blue cheese flavor  Actually pretty good but when I was thinking about how I was eating blue cheese I couldnt bring myself to ordering an entire serving of it   Ended up ordering  the mint chocolate chip which was amazing  The REAL taste of mint was refreshing The perfect amount of dark chocolate pieces  I also ordered the salted caramel since everyone raved over it  Didnt taste any hints of salt at all Very rich and creamy but nothing special about it  I think the best part of my experience at SR was the marshmallow they torched and put on top of my dessert  The marshmallow was to die forget the marshmallow Did I mention that theyre homemade Toasty goodness
1,I am only giving this place 2 stars because our first experience here was very good The food was pricey but still excellent and the server was attentive and friendly Based on this experience we decided to return What a differencennThe first time we sat in a half booth which was quite comfortable this time we sat in a full booth which was very uncomfortable I am fairly short 54 and found the post supporting the table to be in the way of my legs you can imagine how my 63 husband felt The seats were very plump and the table felt too low for them As a previous reviewer wrote without exaggeration the menus are excessively heavy We placed our orders my husband got the waffle with eggs and sausage and I got the steel cut oatmeal The food did seem to take awhile to come out but I cant accurately say how long since neither one of us was paying attention to the time The server said he would return with the sides for my oatmeal brown sugar honey raisins walnuts Well this never happened and in the time being not only did I notice the oatmeal was room temperature it had developed a skin on it from sitting out too long I sent it back and received another bowl of oatmeal in much the same condition I will only send an item back to the kitchen once if it is returned still subpar I will cancel the order which is what I did My husbands meal was also at room temperature and undercooked for his tastes but he elected to not send his back Instead he felt he overpaid for a very mediocre mealnnWhat was most surprising to me was that the manager never visited our table I have never sent back an order much less cancelled it and not had the manager come by to apologize I am not looking for freebies but find that it shows that they care about and are on top of things at the restaurant they manage  This place is more expensive than the far superior Grand Cafe at Sunset Station which is better situated for those who dont want to walk through a stinky casino to eat
1,Your website says good for kids  Stopped by for lunch on Saturday with wife and young son  Server quickly met us at door to advise it is a 21  older establishment  We left disappointed and wont be back  Perhaps you should update your website so you dont waste peoples time
2,This is the best sushi place Ive found in Henderson so far The quality is good and service are good The rolls are fantastic but there are so many rolls on the sushi menu that I cant keep track of the ones i havehavent had or the ones I like They may want to skinny down the sushi menu just a little to cut down on confusion but I do enjoy the adventure Perhaps a few daily special rolls would be cool
2,Saw the Groupon for Lebanese food and thought wed check it out  We had the lamb kabobs falafel and a salad  Everything tasted very good and the portions were huge  Me and my friend couldnt get enough of the pickled beets  The service was friendly a couple of people came out to see how we were enjoying our meal  I would definitely stop by again
1,This place sucks  You have to pay for drinks  What kind of lounge is that  Oh how I miss Delta or AA or United lounges  The service at the bar was kind of rude as well but I let it slide cause I was a thirsty dude with a family in tow  But mind youUS AIr sucks and this only shows even more why this airline all together is terrible  No wonder they will allow any one with AMEX to come in regardless if they are flying on their airline  You have to pay for everything
1,I had such high hopes for this placennFirstly its too small for Fri and Sat night crowds It was literally elbow to elbow in there It looked like they have some sort of balcony area above the bar  If that wouldve been open it wouldve been 10 times more bearablennWe stopped in this past Friday night and man were the douches out in force W in the 1st 5 minutes after getting drinks my friends boyfriend was rammed into and had his beer spilled all over him and watched as a couple whod moved their stools away from one of the tables proceeded to say Were using that table to anyone who tried to just lean against it I got the impression from the clientele that they were just there to try whatever brew had the highest alcohol content rather than try different new beers but thats what a location on Mill brings I guess Its still disappointing for those of us that like craft beer for craft beer not for how wasted we can get in one sittingnnTo say that their beer list is overwhelming is an understatement I kinda felt like there shouldve been a companion to their beer book which was listed by type of beer that was listed by country like at certain karaoke bars by artist song title I realize that their fridges are set up by country but we could barely squeeze in at the bar to order let alone peruse the cases on either side of the tapsnnUnlike Kate K not one server stopped to ask if we needed anything However once we got past the 2 girls that were just hanging out at the bar taking up space Cuz this is where the scene is the bartender was quick to take and get us our ordernnId like to go back here during happy hour on a weekday or maybe right when they open on a Sat to give it another shot because I really want this place to be awesome
2,I lived in Naples Italy this takes me right back there Awesome I had the Margherita Pizza first bite brought back memories
1,Horrible customer service at this location The older women at the registers get flustered easliy and pawn you off on another employee to ring you up Is rather drive out of my way to a  Joanns it a Hobby Lobby than to ever set foot in this store again
1,Im giving these guys a second star only because I really enjoyed my visit and the staff is friendly After reading the reviews I figured the place was on the up and up So I gave them a call nnI was assured my insurance was accepted and they were a preferred provider This was not the case After the xrays were taken the doctor suggested a full scaling as I hadnt see a dentist for a while I figured I was already there so why not The receptionist came in to tell me my insurance required a 50 deductible and I wouldnt be billed anything else Maybe it was the friendly atmosphere Or the fact I was already numbed up but I didnt put two and two together that my insurance only charges that deductible for nonpreffered providers So they were in network but they were not preferred as I was told they were The office stuck to their word and didnt bill me for the extra my insurance didnt pay almost three grand  But the prices they charged my insurance company used up my whole years allotment for ONE visit A cleaning What if I had an emergency Or needed a tooth capped I cringed at the thought of that bill nnDo yourself and your wallet a favor and use the list your insurance says is in a preferred provider They agree the accept a lower billing from the dentist in turn charging you lessnIf this is on your list of preferred providers your in for a treat as this is a great office
1,I purposely made a yelp account so I could rag on this particular restaurant and how frustrating they are I hope the owner sees this nNotice two stars and not just one I love their food They get an extra star for that The chips salsa is the bomb Enough complimentsnBut the service is terrible If I could curse up a storm about them I would They deliver only on occasions it seems like They close up early its a college town What college town delivery restaurant closes up shop early  We asked for delivery at 830 and they said We close at 9 Well its not 9 yet wtf nThe service sucks Its so bad Im no longer going to order from this place again After they denied our money We drove to the one on Horne and Broadway which was still open placed an order to go and the guy couldnt make a salad We asked for just a dinner salad with no cheese or dressing And somehow they were incapable of doing that They took sooo much time asking how to make the salad that every time I gave them clear specific instructions they would come back with something like chicken on there A regular salad With lettuce tomatoes onions Did you hear me say Chicken The sad part to this is that they left a menu for delivery Anyway you should join me in boycotting Morenos Its a horrible experience every time
1,Very poor quality  food tasted reheated and old  When they first opened it was TOP Notch considering no one spoke English  but they were generous  thankful for our patronage   Once they obtained there liquor license all went down  hill  Its appears to be reheated  reheated over and over again  and maybe even recycled dishes from leftovers   Idk  but nothing tastes fresh anymore
2,I order delivery a lot from herenThey keep up to their freakishly fast delivery because I live so close nSandwiches are always greatnI cannot think of any orders they have messed up or forgotten anything
2,This is one of the best somewhat hidden gems in Las Vegas  Word seems to be getting out about this place as they have recently expanded  You will still find mostly locals in this offstrip establishment  They have excellent red and white sangria and tapas  But the best part about this place is the atmosphere  It does not feel like Vegas  This restaurant could easily be in an urban setting such as SF or NYC or even beach side in Southern California  It definitely has that appeal  I would highly suggest this place for just a relaxing place to hang out grab a drink and some tapas  Reservations are highly suggested
1,I got the Chicken Curry  It tasted like Hormel canned chili Not impressed The menu stated the curry was made with yogurt though it has a tomato base It was served with quarter sliced pita bread curry is usually served with naan flat breadnnSaw three couples sit down and walk out while I dined Guessing the price was a shock nnThis is just another famously named restaurant with average food overly priced that tourists end up paying for  touristtrap
1,Mr Tofu was closed for electrical issues and my family had already parkedso plan B we walked over here  Everything was mediocre and disappointing with this restaurant  This restaurant only has tables with the bbq grill in the center and parties of 7 are shoved into a little booth with a chair at the end  They seriously need more table space if they are going to put out banchan and food items  Due to the fact that the table was so crowded a glass of water was knocked over  The waiterstood there and didnt offer assistance no towel or additional napkins  The box with the chopsticks was emtpy we asked for chopsticks  We had to ask a few times before chopsticks were brought over  At one point we asked for additional napkins and the waiter told us they were available on top of the counter and we could help ourselves  Excuse me What did they hire you for This last encounter with the waiter pretty much sums up the customer service at this place  nnOnto the food the banchan consists of kim chee pickled cucumbers and radishes bean sprounts mashed potato and broccoli  Probably the lamest combo of banchan and the least tasty version Ive ever seen  Ive had food court Korean with better banchan selection  I was craving cold buckwheat noodles since I was introduced to it at Soyo the week before  However this place obliterated my craving probably forever  The noodles are thinner than the first version I had and clumpy  The beef broth tasted like MSG waterit was altogether a horrible dish  The galbi was overly sweet and didnt have a nice char on the outside  The bimbimbap was just average  The seafood pancake also was mushy and didnt have the crispy exterior that some places can achieve  The sundubu is definitely not as good as Mr Tofutheres a reason why people pick this place as plan B  Although Mr Tofu has a much more limited menu the prices for basic items like tofu soup noodles bimbimbap are probably 5 less over at Mr Tofu   For me this place will be plan Zie I probably will never eat here again
1,Overpriced mediocre food Overpriced underpoured drinks Terrible service The only thing this place has going for it is atmosphere  Frankly I dont understand why this place is so jampacked with people  Trendiness I guess I am pretty sure we will not be not be going backnnThe saving grace for this place came near the end As we were finishing for the evening the bar manager came by and he was very friendly I explained the irritation I had with the fact that their burgers do not come with cheese and that the waitress did not suggest cheese options   This was a mild irritation made worse by the fact that when I asked the waitress about it earlier she had said Its in the menu which of course if I had seen that I would have ordered appropriately  nnWell anyhow without expecting it requesting it or even actually wanting it the bar manager did comp my burger So for that I guess we will be back at least once  But we gotta get there during happy hour cause the drink prices are halfoff thennnUPDATE 82213 As you can see from the comment from Leah below it is this level of leadership commitment that will bring us back to the restaurant for another go  I will post a brand new review once we do and update this one if our experience is better
1,So I had an irrigation problem and since Im not particularly experienced I called up Jim and he came out and gave me a quote  I should have called around for other quotes but decided to go ahead and try him out  He came out the next day about three hours late which wasnt a big deal because I was at work and fixed the multiple issues I had  nnAbout 2 weeks later I awoke and looked out in the backyard and it was flooded with three inches of water  I called Jim in a panic and he managed to calm me down and told me hed be out the next day  He showed up took a look at the problem and advised me that the valve was missing a rubber seal  I was a little peeved because this was one of the valves they had worked on when I had called him out the first time  He replaced it and proceeded to tell me how he was doing me a favor by only charging me 5000 for the part and wasnt charging me for labornnI was so angry at that point that I just gave him his money and he left  nnSummary  Prices seemed a little high not a particularly friendly character but he did come out fairly quickly when called  I will probably use a different company in the future
1,Im not writing this review because of one bad experience  I live less than a mile away  I have been coming here since they opened and in the past I felt this place was a well deserved 3 stars  My how times have changed  The past 45 times I have been here the service has just been awful  We came with a friend 2 weeks ago and she was appalled at how she was consistently ignored  only because she asked for water to start and then she wasnt followed up on the rest of the night  The food is decent the beer prices are high but the service is 0 stars  On our last and final trip here we came in and sat down waiting 1015 minutes with no acknowledgement  I finally got ready to order from the bar when a waitress that had passed us several times comes by and says this table is taken you will have to move they are outside smoking  No apology no nothingjust get up  The table was empty and there was no indication anyone had been sitting there I told her we had been sitting there 1015 minutes waiting to order and she just walked away not caring  Had this been a one time thing u could understand but the service is so bad that I will not return  Too bad this place isnt close to what it used to be
1,We have been to this particular Yolies in the past  This place has gone extremely down hill since the last time we were there  The service was horrible they didnt even have a cocktail waitress so the elderly female owner took orders and she screwed most of them up  The sides to the main dinner were also horrible  The vegetables were served cold and were served 15 minutes before the meat showed up  The salad dressing tasted like pure vinegar I couldnt eat it  The meat was fairgood  They had one server for about 70 people 2 tables of 18 walked out  My only regret was we didnt leave with them  What should have been a 2 hour dining experience turned into a 4 hour one  Time for the owners to retire and sell this place because the doors wont be open for very long  There are so many good restaurants in Vegas dont waste your time or money on this restaurant  Oh yeah and another thing the guy serving the meat spilled blood from the beef plate all over 2 people at our table  They didnt even offer to clean their shirts  An awful experience to say the least
1,Delicious Smoothies but why one sizennnMy beef with this smooth criminal is that there is only one size smoothie to order and that size is HUGENORMOUS  I have never finished a smoothie from here and when they are frozen they get icy and lose their appeal  Offering a smaller size would be an easy thing to do and I imagine more profitable as wellnnThe drivethrough line is usually very slow here as well since the food takes a few minutes to assemble  nnThe food is ok the smoothies are fantastic just too big  nnCome on I know us Americans are big but cant we get a little less lovin sometimes Tropical Smoothie Cafe
2,We came here for the Sunday Champagne Brunch and it was fantastic There was a huge selection of great food and our awesome server kept the mimosas coming even faster than I could drink them as soon as my glass was halfempty hed bring out another nnAbsolutely unbeatable value But pencil in a siesta for later
2,First found this place while looking for a spot to eat after visiting the bar on the second level we had a spiky haired dude named Jason who seemed to know more about drinks than anyone we ever met we asked him to just make us up something good After a couple questions he made us some amazing drinks and we never made it to dinner we spent the night enjoying some drinks and joking around with Jason If your in town and want to have a good time go see Jason at Chandelier
1,Until tonight this was my favorite local sports bar to go to The service has always been great the food very good the location for me is good they have a ton of TVs and they even have an outdoor area and allow dogs nnBut management can make really bad decisions that will result in losing customers for goodnnTonight was a big game according to the fans who packed the place Phoenix their HOME TEAM mind you is in the NHL conference playoff series And the game is on virtually every TV and the volume is up An environment to be expected in a sports barnnHalfway through the game they started playing bingo BINGO Calling out numbers on the microphone over the game People including my party of 5 and we hadnt ordered dinner yet started paying their tabs and leavingnnI was appalled that a sports bar whose HOME PRO TEAM IS IN THE PLAYOFFS AND HAS A PACKED HOUSE think its okay to suddenly let BINGO override the game Let me interject here and say that I USED TO BE A MANAGER OF A SPORTS BAR IN LAS VEGAS THE OWNER WOULD HAVE FIRED ME or the patrons would have raised hell FOR ALLOWING BINGO TO INTERRUPT AND DOMINATE A PRO PLAYOFF GAMEESPECIALLY IF OUR HOME TEAM IS IN IT So after leaving I called and asked for the general manager His name was Michael I asked himWHY  nnHis answer We have bingo every Thursday so thats what I went with CLICK Thats right he hung up on mennMichael you are LUCKY that as PISSED as I was that Im giving you TWO stars Its because out of fairness the food service and ambience are great YOU as a manager deserve negative 10 stars for choosing bingo over hockey playoffs and for hanging up on a guest whose party was ready to spend close to 200 Get a clue dude
2,Why eat here when theres a Cheesecake Factory a few steps away Thats exactly why Step out of your shell my little BananaRepublicCrateandBarrel shopper Theres a whole new world of individuality out therennEven though this joint is part of Fox Restaurant Concepts megaconglomerate it is a unique place to try Ive been a few times on visits to Scottsdale and each time I leave with a smile on my face Good California style cuisine according to their signage that pleases this CaliforniannnMahi tacos yum Trout Delish Their servers So this is where the male models work when they arent in a photo shoot
1,The Original in CA seemed much much better  It is a mecca of craziness on a weekend but still seemed to deliver more than the Scottsdale one  nThis location appears to be too Scottsdaleized  overpriced slow on service and lower on quality than in CAnThe staff was extremely slow one poor guy was at the front to handle coffeepastry orders make them and then handle the register for everyone in the store  not his fault but not what you expect for the prices you are paying in there  nThe meals were not delivered the way we ordered them  Yes we ordered a sandwich to split and requested two platessettings When having to request that a second time we were looked at like we asked something ridiculous and then it took awhile to get  nThe tritip sandwich bread seemed stale we were there around 11am  was day old bread used  Dont know but it sure tasted that way It was very heavy on stale bread and light on the meat and blue cheese The side torellini salad was mushy and everyone agreed  meh  The chocolatepeanut butter bar tasted very floury  So 1 hot sandwich 1 dessert bar and 1 iced tea  for 15  Not worth itnOn the positive side the outdoor area is nice this time of year  Those who had the pretzels said they were delish  Those who had Coffee said it was pricey but at least it tasted good  nHoping they are getting the kinks out of the new location  Will give it one more try in hopes of a better experience  The grocery items looked very interesting
2,The rating is more like a 45 I have driven by this place numerous times and finally decided to stop by last Friday Its a nice place inside with a gaming bar sushi bar and dining area all separate The rolls and drinks are 12 price on the weekends and its 2499 for AYCE The sushi is yummy with good flavors textures and sauces Our waiter was a very nice guy who told us his name is Jose which was laughable but for some reason works for him LOL Anyways the sake bombs and beers are cheap and they are on it when it comes to refills Its a clean place which is a key point for me and my hubby It wasnt very crowded but the few that were in there seemed to be enjoying themselves Ill definitely be going back since its close to home and just plain yummy To me the Alaskan roll and the Lisa Lisa are just so good While the husband enjoyed the Hot  Spicey which had a garlic sauce on it that was too full of vinegar for me Cant wait to come back again
1,Avoid at all costs if you expect pleasant customer service  I was a  client of the CSA weekly baskets and even though I felt it was very overpriced I went with it believing the produce was fresh and organic unfortunately it required a very quick consumption or went bad quicklynnIn addition If you must travel and cannot pick up every week even when you advised a week in advance they were very bent out of shape and would rather suggest  purchasing from the farmers market on Sunday than pick up from them on WednesdaysnnI will not patronize a place of business where the owner has a betterthanthou attitude
2,Food was delicious and they have vegan options Service was a little slow but food more than made up for it Will go again
2,Pretty good burgers and the fries are decent Service is hit  miss Been there twice and the first time the service was horrible  the staff that day were the typical Vegas douchenozzles who were paying more attention to their own conversations than the customers  not many smiles either The second time I went the staff was great  very attentive and friendly Make sure to build your own burger
2,The food is delicious and the atmosphere is great It was comfortable and quiet The flavor like no other and the coffee an A My first time there I was a bit confused with the dynamics of how to order to go so I decided to stay and have breakfast there nGreat experience Totally worth the caloriesnnI recommend this place
1,If I could give zero stars I would This company both corporate and this local franchise have no integrity They dont care if they damage your furniture or house They will deny you contacted them in the contractual time frame even if you provide them with phone records Steer clear of these guys they are truly scum of the earth
2,We had the best Tika Masala Chicken last night Im still in heaven  My mouth was doing some kind of dance that I had to continually eat for about 20 min non stop And those who know me know I love to talk and eat but this time around it was all about eating and nothing elsennI would recommend this place to anyone who is looking for good Indian food 
1,It was just NastynIf you have no tastes buds then you might like itnIm new to Phoenix and took a friend there for a quick bite He ordered the egg foo yong which was cold nNeedless to say I was embarrassed for myself and for the restaurantnPeople say Oh theyre great because they were on TV nYeah Diners Drive Ins and DIVES
2,The food is amazing  I had to get the cooking books 
2,Ive always liked the atmosphere at the Cafe Its fun to watch the music videos and sing along This HR Cafe is usually pretty slow when Ive gone ever since they opened a second one on the strip So if you dont want to deal with big crowds Id visit this location instead of the strip location Service is and has always been fast and the staff is very friendly The food is good same as the other HR Cafu00e9s its pretty standardized across the chain The cocktails are good averagely priced for the strip
2,le reine elizabethnna magnificent hotel very well decorated room with good amenities chosen the towels were very nicecleanfreshnnfront desk super helpful good restaurant free local calls  internet etcexcellent locationnnvallet parking is good toonnreally what a good hotel should bennPS  John Lenon and Yoko did their 1969 bedin here on the 17th floor
2,moving from LA to Vegas was definitely an adjustment especially trying to find a GOOD nail shop LA has about 1 on every damn cornerstrip mall but I think I found the place SLICK NAILS on Ann Rd in North Las Vegas its close to our house and they do a superb job The first time I visited this place was about a few weeks before Memorial day weekend I decided just to get a pedi and was able to talk my boyfriend into getting a pedi as well the staff there is super friendly and the spa chairs are extremely comfortable anyways not sure what kind of top coat they used but my polish stayed on for 2 full weeks without any chipping i couldnt believe it i have my feet in water every day either in the pool or shower so for a 25 pedicure its well worth it since it will last 2 weeks plus a great bonus is that they play top movies on their flat screens while youre getting your mani  pedi 
1,I stayed the weekend of the 21st and booked a king suite and was told only 2 queen was available  The hotel was very empty no lines to check inso I was being bullshittedcalled anonymously later to front desk to see if i could get a King suite that night and they said YES   Next time I will stay at another hotelMandalay ruined a birthday weekend celebration for me and my wife
2,I used to think this was the best buffet in Vegas  I have since amended that judgment and prefer Planet Hollywood  However this buffet is still near and dear to my heart  Carnival World Buffet set a model that many other casinos have copied with the international station  First some background for this review  I dont love buffets just good ones so very few buffets will get 4 or 5 stars  Why am I a buffet snob Well I like well prepared food and no matter how good the food at a buffet is sloppy eaters and heat lamps inevitably detract from the taste of the food  Further unlike some who take piles of snow crab legs I prefer food I dont have to fight with for a sliver of minor pleasure  I also dislike the pricevalue  The cheap buffets are usually poor quality and the good ones overpriced  Not to mention that I have never spent less than 30 minutes in line for this buffet and that is on a good daynnThat said why do I like this one  First if you are local the price for dinner is 12 price only 1350 or so  And you can bring in at least a party of 4 for that price  Next From the Sushi to the Sandwiches this buffet matches quality and quantity with any buffet  Plenty of chef stations keep the fresh food coming  Even kids will load up their plates here  The roast beef and Turkey were properly cooked with both med rare and medium pieces available  The sushi was firm and tasty not lukewarm or slightly fishy tasting like some lesser buffets   nnThere were some cleanliness issues the last time we were there but it seemed an abberationnnOverall one of the best buffets in Vegas
1,They have good pizza deals but the pizza is okay but what really disappointed was the italian beef The sandwich was too small for the price they charged which is unfortunate because it have pretty good flavor The sauce on the pizza is bland as well and beside the crust everyone knows the sauce makes the pizza
1,My daughter and I went on Saturday morning July 16th 11am opening time to get some hot fresh Asian food Lots of customers were already there but not sure why unless they were all first timers Some hot foods were cold in the middle like the egg rolls fried dumplings etc Actually most of the food tasted reheated now that I think about it Maybe left over from the night or day before NOTHING SEEMED TO BE CRISPY Sure there was lots of food but it was not as good as we hoped The meals cost us about 1600 for both of us but we didnt get 1600 worth of food We tried a little of almost everything that looked good but nothing was worth seconds We didnt try the Hibachi grill though The best part of the meal was the plentiful and fresh fruit bar Cant really cheat on that The restaurant was pretty clean except my table was sticky on the edge The bathroom was clean but I suspect it was because it was still early  As we left we wished it would have been better as we live nearby Oh well
2,I have been going to A Desert Song for now over 16 years since it was at the 16th street location The staff are very dedicated to their craft and will help anyone at any level I would recommend the intro series for the new students or the basics class The staff will get to know you by name and personally help you Even in a large class you may feel like you are having a private yoga session especially with the owner Mary BethnAs others have mentioned this place is truly a breath of fresh air in Phoenix When I am tense all I need to do is go to yoga and it all washes away If I need some deeper intervention desert song is hands down the best place to get a massage in the valley The practitioners can root out your stress and rub it all away After a massage here I feel as if all of my stressors in life have magically disappeared Theres nothing that even comes close Theyve ruined me for everything else
1,Upstairs beer garden Service was slow couldnt even fill water glass Large convention in town need better management on staffing
2,Had the curry beef stew over rice chow fun singapore noodles and chicken claypot rice  The curry beef stew over rice was very good Very tasty and not too spicy  The chow fun was good too  Singapore noodles were good but not as tasty compared to the beef stew  The chicken claypot rice was kinda plain but still ok  Good portions for everything overall very satisfying
2,I appreciate your extra soft 2ply bathroom tissue 
2,Jean Philippe Pastisserie has a HUGE selection of desserts HUGE I TELL YOU The presentation is gorgeous as wellnnImage a semi circle and divide it into three sections 1 crepes savory or sweet 2 cafe food coffee sandwiches etc and 3 assorted desserts Thats what the patisserie looks like Theres a large menu on the wall of sandwiches and crepes I didnt try all of the food but I make my own crepe instead of getting a crepe on the menu nnLet me tell youyou are DEFINITELY better off getting a crepe off the menu for 11 Making your own crepe is 16 and all I got was nutella strawberry and walnuts There are other crepes that have five items in it and it costs 11 I dont get it even for the Bellagio in Vegas I see no logicnnThe crepe itself was extremely sweet and huge I needed some coffee or something afterwards Inside the crepe was the nutella outside the crepe was topped with strawberries walnuts more nutella and whipped cream on the side WHOO Sweet overload It was good but so not worth the 16 Ill still give it four stars for the taste appearance and fastfriendly service The decor was also beautiful they had chocolate trickling down from the ceiling
2,Staff was excellent and very engaging  Their suggestions were spot on and I definitely recommend the Captain Crunch Frosted Flake Chicken  How it got on the menu is still a mystery to me but I am glad it did  Also be sure to check for a yelp coupon with your check in
1,The custard was very tasty HOWEVER I will never return to eat it again because the customer service here was beyond rude My niece was leaning on the counter deciding what she wanted but as any other 6 year old would do she was messing with the tinsel decoration they had on the sides of the counters She wasnt  tearing it off she was just playing with it with her fingers The female worker immediately snapped at her and told her to stop She should have went about it a whole different way She could have asked me THE GUARDIAN of my niece to tell her to stop But instead she snapped at my niece and by the time we got into the car my niece didnt even want to eat the ice cream because she felt like she didnt deserve it because the lady was angry with her Worst experience I have ever had with my niece all because of an over the top rude employee
1,Currently staying at the hotel and no WiFi in my roomtried the Ethernet cable and no luck Called for help and front desk was clueless Typed this on my own phone Stay somewhere else
1,When your curry is sweeter than your Thai iced tea you have a problem  Heres a news flash Thai food isnt supposed to be this sweet  My friends and I went on a recommendation from a business partner  I should have known that it was a bad recommendation after we took said business partner to Thai Grill and he refused to try the larbnnWe ordered the Kana mhoo krop roasted pork stir fried with Chinese broccoli in garlic and ouster sauce  795 pad see ew 695 pineapple curry 795 and Tom kha gai 895  I also had a Thai iced tea that was pretty good  It wasnt overly sweet or creamy and perhaps on the lighter side when compared to a lot of Thai restaurants  nnThe tom kha gai wasnt too bad  It had a lot of chicken spices galanga and mushrooms  I ordered it with extra lime juice and medium spice  It came out fairly bland though and we had to add chili paste to it which made it a lot better  I wouldnt say it impressed me thoughnnNext up was the pad see ew a standard Thai noodle dish with beef  The beef was nicely prepared and the Chinese broccoli was sufficiently fresh  The sauce had a little added sugar but not too much to make it gross  It was an OK dish nothing grand or uniquely characteristic other than the added sweetnessnnThe Kana mhoo krop was something I had never tried before and I wish I could have tried it at a better restaurant  The oyster sauce was ridiculously salty  The pork was fried in little slices making it very tough almost like a thick bacon  It wasnt particularly good quality which didnt matter anyway because all I could taste was salt  The only potential redeeming quality was that this dish had an overload of Chinese broccoli Unfortunately though this dish just plain suckednnThe worst dish was the pineapple curry  In the words of one of my work colleagues Yuck  This was probably the sweetest curry Ive ever had  Thats all I have to say about thatnnThis is some of the most Americanized and grossest Thai food in town
2,Ive been to sidebar twice now for two different and equally fun birthday outings Getting the obvious things out of the way The bar staff is always very friendly and dont leave you stranded for hours Parking is plentiful There is only one bathroom for each gender which could lead to long waits but Ive never had to so thats rad And as both a pro and a con it is a small space upstairs of a Pei Wei or something and is very intimate and speakeasyesque nnWhat I find unique about SideBar are the people who fill the space The first time I was there there was a large group of hispanic skapunks and a grotesque couple doing inappropriate things on a couch in front of everyone The second time it was more of a postgrad crew Both times everyone mixed well and had a great night I like that all sorts of people hang out here even if you are a regular youre likely to meet new entertaining people
2,The food and service is good Nice selection of sandwichs and salads  The only complaint is that when they run out of something to let the person know at the register know so it isnt a surprise when you get your food  Otherwise I would have given them 5 stars
1,After living in Brasil for 5 years I was very excited to try this place I was thoroughly disappointed  The price was way too much for their choice of meats The night I went they werent offering all their meats they claim to serve Their salad bar had nothing authentic to Brasil Quality of meat was mediocre at best Price way too much for what you get
1,THIS PLACE SUCKSnnThe food was cold and overcooked Ill never be back A waste of 7 hard earned dollars  Should have asked for my money back nnStay away
1,10113  My friend and I took our 4 boys ages 47 here to try out a karate lesson Pros cheap price 69 for six weeks including uniform nice soft tumbling style mats and close to Costco Cons all levels were mixed together therefore our boys were totally lost there seemed to be zero structure This might be a good place if you know karate but not for a beginner Unfortunately will not be returning 
2,The people here are AMAZING Dr Tran is knowledgeable and willing to talk you through the whole process David runs the front eye care center he is kind and willing to work with your budget to get you glasses you love at a price you can afford I will recommend them to EVERYONE
1,The service was shocking Extremely rude counter service We were spoken to like trash And for the record we were really excited to relax and have a nice pastry and coffee after supper Every time I ordered something I barely finished a word and I got interrupted with AND WHAT ELSE  Totally ruined the experience
